Filepath,Label
C:/plants/train\Tomato___healthy\b3ff240c-bcdd-4926-9e87-c515cd6c2971___GH_HL Leaf 409.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b41196ab-88ea-4057-bf87-b1435d5a0d1d___GH_HL Leaf 258.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b427ec05-0b9a-45c6-8148-cbddad66e99d___GH_HL Leaf 516.3.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b485c91b-36c7-42be-9572-69327a0ece88___RS_HL 9678.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b48b9ce8-56ae-4ada-b90d-148b253d8a74___GH_HL Leaf 184.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b4a648b8-4132-4bfa-9a7d-13c1a8696c9b___GH_HL Leaf 295.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b4a854a1-cd40-4bac-b377-97fc49b8314c___RS_HL 9628.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b4c862d2-74e7-44c7-be0e-226be86da648___RS_HL 9725.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b5142952-d782-4b4a-bf1b-db96da849191___RS_HL 0081.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b5453c78-26b4-40ef-a460-c878eb82fcea___RS_HL 9968.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b5631e3d-6e99-41f0-a36f-fe45e352278b___RS_HL 9835.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b593dd4e-e792-4469-a855-109e9edbe1ce___RS_HL 9796.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b5d4e7f6-24a7-4151-8035-07fef4f6f726___RS_HL 9771.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b5f50782-f831-4b0c-821d-3d60879b4758___RS_HL 0064.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b5ff3a01-04bd-47d0-99c5-cb90ec1f9916___RS_HL 9804.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b6185c0e-e2ea-4283-b808-c37ee374b776___RS_HL 0094.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b6256250-7248-410b-b369-08cb07166099___GH_HL Leaf 452.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b632d565-2883-4d01-a994-2068433bac08___RS_HL 9843.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b65ccffe-a2fc-44d1-b56f-c8e97db5232e___RS_HL 0120.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b66ce067-f338-4ae5-8f62-578ce164456a___RS_HL 0610.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b6714886-142d-44dd-9fda-f9481bb28fcb___RS_HL 9978.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b67b2bfe-af4a-45ce-8df0-ab679ac9c559___RS_HL 9797.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b6fa2d79-dac1-42c6-a074-9d013843bb11___GH_HL Leaf 276.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b7e3a280-a031-475d-95b2-a1d2f0f49e02___GH_HL Leaf 279.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b840b04b-5909-4e35-beb8-7f53098975b1___RS_HL 0324.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b8af2ce5-8429-4842-8ebc-c9d1ac9ed96f___GH_HL Leaf 301.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b8b8bef0-e86c-47ae-ba47-7912b10beffe___GH_HL Leaf 302.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b917c931-67a8-4a67-9055-858c5e329b37___RS_HL 0590.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b923ed54-63ad-49f8-8881-ebd654c5821c___RS_HL 0359.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b951fffc-404c-4b85-a7ec-fe8b4f9a15fa___RS_HL 0540.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b95435ea-5649-465e-83cc-247d1ab11b54___GH_HL Leaf 203.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b995ac55-e42d-4fb6-9b91-310a4d046c21___RS_HL 9668.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b9c8c02c-146e-4d10-b16d-d6d4b245eff9___GH_HL Leaf 233.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ba09e9e0-fafc-4303-b1e3-136fa924d339___RS_HL 0403.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ba4daa67-29a8-4d0b-a21e-a27406bb840d___RS_HL 9714.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ba541656-6ae6-4471-8c17-7144e4c23edf___RS_HL 9947.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ba6d8256-1d1e-4642-b7f1-8e0f220fb0a4___GH_HL Leaf 359.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bad3b814-de59-4c37-8f47-00ed153f7e4f___RS_HL 0214.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\badfd45d-417f-4735-8abc-fd20a5393778___RS_HL 0205.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bae543d4-d61d-45e6-aa0c-eaf45af53456___GH_HL Leaf 349.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bb06c1c7-3f4d-45d0-8882-b2eb8861b834___GH_HL Leaf 372.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bb0d7ad0-8374-41a1-85bd-699892bb8431___RS_HL 0176.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bb49e566-90cf-48c2-ae3a-83b7f362b703___RS_HL 0347.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bb7bfa73-7bd8-4703-a175-5843c00851ac___RS_HL 0517.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bb8b0b14-a5f5-4c11-887f-71aed1864d84___GH_HL Leaf 409.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bb9683d5-9302-4525-bd77-05153f65ffa3___RS_HL 0623.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bc0e8e3d-0cd4-4650-ac73-c099a0b75d4e___GH_HL Leaf 426.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bc21b9df-de42-4899-991c-065035815af4___RS_HL 0569.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bc339a85-6c4e-428a-a18e-9174acdcab1e___RS_HL 0513.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bc3ca9e1-86c1-4945-9993-c61a38a942ed___GH_HL Leaf 294.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bc5416cb-a48f-4ed0-ab8e-0ffd7ef25f12___RS_HL 9992.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bc6175c9-0e00-4618-af5a-3dd43a3e6266___GH_HL Leaf 238.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bc825946-3ee5-4269-8ba4-202afc766654___RS_HL 0368.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bca86bca-56dd-4336-afea-5e42b5deec35___RS_HL 0197.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bcae8241-335d-48f4-ae20-e57b17b29db4___RS_HL 0521.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bcf2a4c7-5e73-4443-b39c-74fd6895afb5___GH_HL Leaf 248.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bd18b0d8-3ee7-4c96-a2d4-cf8db766c047___GH_HL Leaf 498.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bd4111eb-69bf-44b7-b02c-13477b5dc8e1___GH_HL Leaf 357.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bd531960-92ec-4745-9e25-645decb4b2b0___RS_HL 0542.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bd7ec723-4020-4d73-96b4-8c57c94e93fe___GH_HL Leaf 382.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\be5a8881-cc33-42c0-adc7-52d2380a9902___GH_HL Leaf 505.4.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\beaa693e-fa0d-4bde-943a-0a834f251301___RS_HL 0290.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\beb8ecc5-3283-430e-b598-343f6754a752___GH_HL Leaf 328.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\beda9c8f-88eb-43c7-9670-60bd8fd5c43e___RS_HL 0038.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\bef34d1a-3d57-4b46-a4ac-70702a4ca5db___RS_HL 9799.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c09f9b09-e43d-46bd-96d7-bb1162b4bb52___RS_HL 9644.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c0a9b97c-c80c-4801-a877-7fb009601ddb___RS_HL 0346.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c0b3ea2d-4889-4693-8590-cef2d32b81e3___RS_HL 0370.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c0c7cd05-de91-47b6-9702-823e34e7d332___RS_HL 0505.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c11a3cf1-de74-421e-89d0-11ea1508673d___RS_HL 0185.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c1471859-34d7-495c-b280-82ea8346e99b___RS_HL 0285.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c14e3118-373b-4164-8f54-6c4239908d0f___GH_HL Leaf 488.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c17bbdf8-c589-44bc-a805-6dec51568733___GH_HL Leaf 402.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c1aad9bf-ed08-4cb9-9ef0-8c0d4a3de010___GH_HL Leaf 319.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c1dfd66e-7c0c-40a7-8280-0aa1aaf5436b___GH_HL Leaf 431.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c1fe17e6-7776-4f80-a048-6095504dd0cf___RS_HL 9690.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c25ca040-07f4-4882-b5c9-e8083ba994a2___GH_HL Leaf 417.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c268e18a-6916-43ef-8aa8-f68b1429b7dc___GH_HL Leaf 236.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c273003c-f52b-4a40-92f5-c1b8e9da53b7___RS_HL 0372.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c298eb46-4b8f-4a5b-a819-ceabb2fc7211___RS_HL 9677.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c2c1758f-3576-4e8a-9853-5f11ac4d20d6___GH_HL Leaf 316.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c30a18fe-8a24-4f0e-9c33-ed8632eead8e___RS_HL 9965.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c3724cd0-50c4-4780-8dc8-fe3e9d0d0680___GH_HL Leaf 292.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c3a27dc9-0abc-4828-9163-f55530332cab___GH_HL Leaf 228.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c3dcca18-f12f-4a4d-a90c-563ded6c7df8___RS_HL 9691.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c40b106b-14bf-4af2-88b5-51182169d548___RS_HL 0298.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c4237d59-bfd9-476a-93c1-c0c3c3fef4ef___RS_HL 0068.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c4238856-a924-4621-a4eb-3f34668aa23c___RS_HL 0592.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c43b1ab2-6886-4f6d-88cb-b01d1c73e1b0___GH_HL Leaf 368.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c458d9e4-15b1-41f4-a93b-020d915afd0c___RS_HL 9884.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c4a237c9-db9d-47c0-a6ec-80ef66070ba9___RS_HL 0438.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c4a30e2a-f520-4cdc-a58d-7ea1eb7c22e6___GH_HL Leaf 454.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c52610f1-e253-49ac-bb6f-af3dc1d9c396___GH_HL Leaf 363.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c54a5152-b470-4037-ab1e-59b474c12fc6___RS_HL 9921.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c5708e70-747e-44d9-ab7f-356157bfe0ec___RS_HL 9813.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c57d8785-87fa-4ac4-af26-048936a5dbf0___RS_HL 0325.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c59a5a86-2645-49e0-a6e0-c9e8112f95d5___GH_HL Leaf 166.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c5db6d9e-4821-4b05-8b44-80ba702a8401___GH_HL Leaf 373.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c5f1eec0-35c2-43ce-8a14-575d86258f73___RS_HL 0337.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c60749f0-0791-49ad-a144-503d5e968746___RS_HL 0483.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c6acee22-6c56-41a8-ae90-26c6064e0261___GH_HL Leaf 468.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c6d62e0c-15e0-4e99-8dbd-40e8f7181131___RS_HL 9954.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c7a532ff-1b42-4a36-8207-646f8d71d994___RS_HL 0202.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c7db2891-1bfa-4047-8864-66be6cc9e185___RS_HL 0162.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c7e8ea40-31e0-4e96-80e5-7d0adfd73d16___RS_HL 0417.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c866865c-d239-48ff-9134-92df32fe972a___RS_HL 9791.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c8a610ce-ef41-42b4-ad46-fe82891ac4e0___GH_HL Leaf 258.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c8ecc9a2-c12b-4350-8b3f-451c85d8e08b___RS_HL 0400.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c900278c-3216-4142-8a6c-797143fc9c95___RS_HL 0299.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c90b9b00-dbfe-4481-b643-861fcd59c536___RS_HL 0598.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c978eccc-99c6-45d0-879c-713167f863f4___RS_HL 9888.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c9bc09dd-7a19-46b6-ac5a-d857d50f0e5c___RS_HL 0484.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\c9f92d4b-9d9c-4932-ba1b-bc290987c154___RS_HL 0350.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ca050e4b-ec58-4b88-a1be-980e908b84d4___RS_HL 0567.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ca15ccb7-1f30-4dd6-aa46-8494a41c3a9d___RS_HL 9757.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ca4e96c1-9bf0-49fb-804f-c895905c0584___GH_HL Leaf 210.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ca553e23-a738-485a-95e6-3b578477d3f4___RS_HL 9854.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ca6ad351-41f5-4893-8188-1c1c4b4184b4___GH_HL Leaf 496.4.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ca9e9564-bf57-4e2e-837f-a847db99a316___GH_HL Leaf 401.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\caa60224-1c60-455e-8b7c-e73626af84c1___GH_HL Leaf 214.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\caab6cf8-07a8-422a-84e9-3311f85d2427___RS_HL 0455.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cb1900be-7286-4ff9-89d2-c27641e91d2d___RS_HL 0071.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cb262ab1-f96f-4ade-80e9-d7fa2d5f9c9d___RS_HL 0361.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cb3ab315-c340-469c-8291-abe02183b05a___RS_HL 0161.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cb4a744a-1f1d-4cb1-b2a4-f1e1a12426ca___RS_HL 9970.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cbd86fc5-7f88-4984-a1ed-445de8b76573___GH_HL Leaf 354.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cbda1b76-250a-4bce-aa3d-1b04feeca6d7___RS_HL 9707.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cbdb596e-46a9-4d85-9adf-550b8d2bd7ae___RS_HL 0340.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cc289e5c-7899-4081-9ea9-c3dc3ad3d2d4___GH_HL Leaf 408.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cc69ca79-bef9-449b-892f-b1e76310aa60___RS_HL 9868.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cc86c41e-9f5d-4b68-af29-a3e405edf69d___GH_HL Leaf 324.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ccfba9c3-41a5-40de-b71a-980bc3336ae7___GH_HL Leaf 522.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cdf10741-0ed4-4a27-a2e9-8970e4426730___RS_HL 0356.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cdfe9df9-c3de-4660-8543-13911f281e47___RS_HL 0496.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ce081d63-8710-460f-9f20-cc67ef62fa37___RS_HL 9685.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ce56d8ec-bfd5-4755-8010-c42658f8d597___RS_HL 0090.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ce9cef60-51af-4e89-bbe7-bf463d767e99___RS_HL 0614.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cea7fe83-103c-4b51-a9d2-75ced9a7d1a2___RS_HL 0531.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ceb2bf82-b22d-43bb-9a32-cac11e19febd___RS_HL 0406.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cf021ef4-2bde-4984-8604-c813cb195fe4___RS_HL 0490.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cf4431f9-8b69-46dd-80fb-732f1a652027___RS_HL 0510.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cf6c530d-522f-4990-9d02-3445623266d7___RS_HL 0364.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\cfd491d6-4af5-4728-8f0e-0d330a07174a___GH_HL Leaf 482.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d01d616c-7259-461f-9f3e-98fa7a3f86e1___RS_HL 9922.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d02f79d7-34a8-4313-924b-ca75fa38b1fb___RS_HL 9655.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d030352a-d87f-4ee2-a619-bc68d9896004___GH_HL Leaf 197.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d03457b5-ff94-4042-a225-15714454ab4e___RS_HL 0466.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d15336df-9f16-4f8b-805f-d74f27af2735___RS_HL 9723.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d1750517-689b-4372-a717-6b81c0dd64b0___GH_HL Leaf 262.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d21a242e-a9a3-4c5e-8e65-6416f84bcaec___GH_HL Leaf 510.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d2bab7ce-8028-41ed-b0a0-22472f904974___RS_HL 0528.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d2ce7896-6fa4-45e6-96c5-d162da0e3e1c___GH_HL Leaf 220.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d2f0f578-3b6e-433c-962a-8c81f79eab7a___RS_HL 9623.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d2faed98-e54a-42d4-8146-784b83c9ef9a___RS_HL 0545.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d30f0e3c-7246-455d-959c-6221eac22dfd___GH_HL Leaf 202.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d382d5de-6608-4492-a1eb-e4c525f8b3e4___GH_HL Leaf 461.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d3862da2-c8a4-4a40-98db-7148e5e7d2c9___RS_HL 9906.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d38fc068-8503-4868-9c57-8fba55a7892d___RS_HL 0293.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d3997d9d-f607-44f2-9473-b41db6b1116b___GH_HL Leaf 473.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d442075f-73bb-47a0-9545-9b36bca9300b___GH_HL Leaf 210.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d454ff7e-7a9d-45c1-b7f1-d098edcb1fa7___RS_HL 0418.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d45c5eb7-c7b7-430b-9b2c-917a4a34315e___RS_HL 0151.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d48fe069-a000-4242-b6cf-fb465e47615b___RS_HL 0594.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d4fc1abf-fd0d-4625-9882-36acd3755ede___RS_HL 0307.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d53448cd-ddd7-4dd6-a657-c60bde629130___RS_HL 0190.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d5633146-eac5-49e6-a6b4-8562aa7d1a1f___GH_HL Leaf 283.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d578b8cd-9a1c-434b-9507-17ced7dffb34___GH_HL Leaf 249.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d5beabbd-afc7-41c5-aa06-ec45c32e751e___GH_HL Leaf 289.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d5ccbb2a-258c-4963-bdd6-d7eb22f351a5___RS_HL 9946.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d6128bab-2cc4-4005-9184-2b7303773682___RS_HL 9828.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d6587652-47aa-4518-9534-468194f22953___RS_HL 0595.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d673db62-484e-49d3-baca-0ffc0d2ba8f5___RS_HL 0230.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d676d2f7-13a7-4d79-91fc-757b5d0bde6f___RS_HL 0601.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d6e27864-a8c9-426f-9e46-283d0eb3a7d0___RS_HL 0452.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d6e75b4e-377f-4d9a-b2a5-d0fcd5ec32b8___RS_HL 0177.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d750fda0-e49d-4160-a9da-8cf8e425034e___GH_HL Leaf 167.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d75ed8c7-610e-4abd-8a3a-a08993a92df3___GH_HL Leaf 323.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d75f7a19-059a-4b25-a265-5c3f74e279a3___RS_HL 0030.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d764f501-de57-47f4-a648-c5ece8ec59b2___RS_HL 0409.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d76f5b4a-9205-4a14-9181-5d3add326231___GH_HL Leaf 447.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d7c5d552-e2c6-4868-ac4a-4ffa33151632___RS_HL 0502.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d7f9efa9-5684-42f4-b183-958a83d3ebcd___RS_HL 9923.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d80d474d-1d8a-4381-8960-db93b611b5c8___GH_HL Leaf 390.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d84b65fd-6841-435f-9c9f-2ba8afe2f62a___RS_HL 0541.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d84eb3b6-3321-4034-9bcc-d2cddb8a3467___RS_HL 0053.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d88b90c0-2850-425d-af82-7bfb0f6a9dd4___GH_HL Leaf 361.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d88e3218-6639-430b-a74b-6b7353b1b964___GH_HL Leaf 377.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d8ce2a81-c366-4a88-bde3-ee9a98e1e30c___RS_HL 0036.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d95cca34-6952-4d22-9d61-6304dcce3448___GH_HL Leaf 280.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d9756e4c-11ac-4c09-8a3c-4938d56bfc1e___RS_HL 0488.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d984f436-1fde-4221-9563-82f55a42b545___RS_HL 0217.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d9974fa7-5337-4c75-af93-04828d6f503e___GH_HL Leaf 381.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d9a6af00-1c5a-4299-9bad-b922c8b5c33e___RS_HL 0546.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\d9bb47b1-fa25-49fb-9b30-df7a7db48f8d___GH_HL Leaf 290.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\da1015eb-5c8e-436d-b367-d1f98a034e44___RS_HL 0382.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\da34f406-4f46-480c-a63d-fb093a83e670___GH_HL Leaf 499.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\da36e4f1-58c4-456d-8ee3-b450e6619b2d___RS_HL 0475.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\da5c938a-1baf-46cb-b1e6-c3bfef99b816___RS_HL 9981.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\da7db6e5-d5d5-489a-b1b2-9b3a880cebaa___RS_HL 9769.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\daa4e664-5ec5-4349-b8de-0673cdfe374d___GH_HL Leaf 168.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\dad127e0-8761-47bd-8ea1-21727847a1f4___RS_HL 0416.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\db03386a-1a65-4e4f-b9b7-d80ad6cabefd___RS_HL 0632.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\db467743-857b-42b3-ab2a-a80e90467a99___RS_HL 0570.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\db9db9c3-42af-4609-a30e-48e4797174c7___GH_HL Leaf 182.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\dbd289fc-1399-44fe-968d-39a5a4f16679___RS_HL 0495.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\dca7fa13-14bd-4d24-abbf-1fe2e02eac7e___GH_HL Leaf 295.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\dd50e041-1df0-45e4-8ab7-126f0ae2b984___GH_HL Leaf 270.JPG,Tomato___healthy
